,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,casualPrice,registeredPrice,totalPrice
15244,15245,,4,1,10,9,0,2,1,3,0.58,0.5455,0.88,0.1343,3,83,86,15,249,264
15245,15246,,4,1,10,10,0,2,1,3,0.58,0.5455,0.88,0.1343,3,42,45,15,126,141
15246,15247,,4,1,10,11,0,2,1,3,0.58,0.5455,0.94,0.1343,7,92,99,35,276,311
15247,15248,,4,1,10,12,0,2,1,2,0.6,0.5455,0.88,0.194,6,98,104,30,294,324
15248,15249,,4,1,10,13,0,2,1,2,0.6,0.5455,0.88,0.1343,6,148,154,30,444,474
15249,15250,,4,1,10,14,0,2,1,3,0.6,0.5455,0.88,0.1343,16,147,163,80,441,521
15250,15251,,4,1,10,15,0,2,1,3,0.62,0.5758,0.83,0.1343,14,195,209,70,585,655
15251,15252,,4,1,10,16,0,2,1,3,0.62,0.5606,0.88,0.1343,46,328,374,230,984,1214
15252,15253,,4,1,10,17,0,2,1,3,0.62,0.5606,0.88,0.1045,38,677,715,190,2031,2221
15253,15254,,4,1,10,18,0,2,1,3,0.62,0.5455,0.94,0.0896,48,639,687,240,1917,2157
15254,15255,,4,1,10,19,0,2,1,3,0.62,0.5455,0.94,0.0,27,368,395,135,1104,1239
15255,15256,,4,1,10,20,0,2,1,3,0.62,0.5455,0.94,0.1343,20,286,306,100,858,958
15256,15257,,4,1,10,21,0,2,1,3,0.62,0.5455,0.94,0.1045,24,265,289,120,795,915
15257,15258,,4,1,10,22,0,2,1,2,0.62,0.5455,0.94,0.1045,28,212,240,140,636,776
15258,15259,,4,1,10,23,0,2,1,2,0.62,0.5455,0.94,0.0,11,87,98,55,261,316
15259,15260,,4,1,10,0,0,3,1,3,0.62,0.5455,0.94,0.0,5,47,52,25,141,166
15260,15261,,4,1,10,1,0,3,1,2,0.62,0.5455,0.94,0.0,3,16,19,15,48,63
15261,15262,,4,1,10,2,0,3,1,2,0.62,0.5455,0.94,0.0,2,7,9,10,21,31
15262,15263,,4,1,10,3,0,3,1,2,0.6,0.5152,0.94,0.0,0,7,7,0,21,21
15263,15264,,4,1,10,4,0,3,1,2,0.6,0.5,1.0,0.0,2,9,11,10,27,37
15264,15265,,4,1,10,5,0,3,1,2,0.62,0.5455,0.94,0.1045,2,32,34,10,96,106
15265,15266,,4,1,10,6,0,3,1,2,0.6,0.5152,0.94,0.1343,4,173,177,20,519,539
15266,15267,,4,1,10,7,0,3,1,2,0.6,0.5152,0.94,0.194,11,504,515,55,1512,1567
15267,15268,,4,1,10,8,0,3,1,2,0.62,0.5606,0.88,0.1045,28,781,809,140,2343,2483
15268,15269,,4,1,10,9,0,3,1,2,0.62,0.5758,0.83,0.194,30,332,362,150,996,1146
15269,15270,,4,1,10,10,0,3,1,1,0.66,0.6061,0.78,0.1642,29,146,175,145,438,583
15270,15271,,4,1,10,11,0,3,1,1,0.66,0.6061,0.78,0.1642,52,178,230,260,534,794
15271,15272,,4,1,10,12,0,3,1,2,0.7,0.6515,0.7,0.1045,69,289,358,345,867,1212
15272,15273,,4,1,10,13,0,3,1,2,0.7,0.6667,0.74,0.1045,55,224,279,275,672,947
15273,15274,,4,1,10,14,0,3,1,2,0.72,0.6818,0.7,0.1642,56,195,251,280,585,865
15274,15275,,4,1,10,15,0,3,1,2,0.72,0.6818,0.62,0.1642,59,260,319,295,780,1075
15275,15276,,4,1,10,16,0,3,1,2,0.72,0.6667,0.58,0.0,42,436,478,210,1308,1518
15276,15277,,4,1,10,17,0,3,1,1,0.7,0.6515,0.65,0.0,84,833,917,420,2499,2919
15277,15278,,4,1,10,18,0,3,1,1,0.7,0.6515,0.65,0.0,54,756,810,270,2268,2538
15278,15279,,4,1,10,19,0,3,1,1,0.7,0.6515,0.65,0.0,49,544,593,245,1632,1877
15279,15280,,4,1,10,20,0,3,1,1,0.7,0.6515,0.65,0.0,48,449,497,240,1347,1587
15280,15281,,4,1,10,21,0,3,1,2,0.66,0.6212,0.74,0.0,14,195,209,70,585,655
15281,15282,,4,1,10,22,0,3,1,1,0.66,0.6212,0.74,0.0,9,232,241,45,696,741
15282,15283,,4,1,10,23,0,3,1,2,0.66,0.6061,0.78,0.0,21,199,220,105,597,702
15283,15284,,4,1,10,0,0,4,1,3,0.64,0.5758,0.89,0.0,11,65,76,55,195,250
15284,15285,,4,1,10,1,0,4,1,2,0.62,0.5455,0.94,0.0,2,23,25,10,69,79
15285,15286,,4,1,10,2,0,4,1,1,0.64,0.5758,0.89,0.0,3,10,13,15,30,45
15286,15287,,4,1,10,3,0,4,1,2,0.62,0.5606,0.88,0.0,5,6,11,25,18,43
15287,15288,,4,1,10,4,0,4,1,2,0.64,0.5758,0.89,0.0,0,10,10,0,30,30
15288,15289,,4,1,10,5,0,4,1,3,0.64,0.5758,0.89,0.1045,2,37,39,10,111,121
15289,15290,,4,1,10,6,0,4,1,3,0.62,0.5455,0.94,0.0896,1,132,133,5,396,401
15290,15291,,4,1,10,7,0,4,1,2,0.64,0.5758,0.89,0.0896,12,379,391,60,1137,1197
15291,15292,,4,1,10,8,0,4,1,1,0.64,0.5758,0.89,0.0,27,711,738,135,2133,2268
15292,15293,,4,1,10,9,0,4,1,2,0.64,0.5758,0.89,0.194,40,319,359,200,957,1157
15293,15294,,4,1,10,10,0,4,1,2,0.66,0.6061,0.83,0.1343,27,150,177,135,450,585
15294,15295,,4,1,10,11,0,4,1,2,0.7,0.6515,0.7,0.1045,38,176,214,190,528,718
15295,15296,,4,1,10,12,0,4,1,2,0.72,0.6667,0.54,0.194,57,231,288,285,693,978
15296,15297,,4,1,10,13,0,4,1,2,0.72,0.6667,0.58,0.3284,63,231,294,315,693,1008
15297,15298,,4,1,10,14,0,4,1,1,0.7,0.6515,0.61,0.2537,56,211,267,280,633,913
15298,15299,,4,1,10,15,0,4,1,1,0.72,0.6667,0.54,0.2836,77,248,325,385,744,1129
15299,15300,,4,1,10,16,0,4,1,1,0.7,0.6515,0.54,0.2836,86,411,497,430,1233,1663
15300,15301,,4,1,10,17,0,4,1,1,0.7,0.6515,0.51,0.2239,112,789,901,560,2367,2927
15301,15302,,4,1,10,18,0,4,1,1,0.66,0.6212,0.57,0.1045,75,812,887,375,2436,2811
15302,15303,,4,1,10,19,0,4,1,1,0.66,0.6212,0.57,0.1045,67,467,534,335,1401,1736
15303,15304,,4,1,10,20,0,4,1,1,0.64,0.6061,0.65,0.1045,50,391,441,250,1173,1423
15304,15305,,4,1,10,21,0,4,1,1,0.62,0.6061,0.69,0.0,33,288,321,165,864,1029
15305,15306,,4,1,10,22,0,4,1,1,0.64,0.6212,0.47,0.1343,29,203,232,145,609,754
15306,15307,,4,1,10,23,0,4,1,1,0.6,0.6212,0.56,0.0896,18,137,155,90,411,501
15307,15308,,4,1,10,0,0,5,1,1,0.56,0.5303,0.73,0.0,16,86,102,80,258,338
15308,15309,,4,1,10,1,0,5,1,1,0.54,0.5152,0.68,0.1045,3,43,46,15,129,144
15309,15310,,4,1,10,2,0,5,1,1,0.54,0.5152,0.73,0.0896,1,10,11,5,30,35
15310,15311,,4,1,10,3,0,5,1,1,0.54,0.5152,0.73,0.0,5,11,16,25,33,58
15311,15312,,4,1,10,4,0,5,1,1,0.54,0.5152,0.77,0.0,0,11,11,0,33,33
15312,15313,,4,1,10,5,0,5,1,1,0.52,0.5,0.77,0.0,0,41,41,0,123,123
15313,15314,,4,1,10,6,0,5,1,1,0.52,0.5,0.83,0.0,4,133,137,20,399,419
15314,15315,,4,1,10,7,0,5,1,1,0.52,0.5,0.83,0.1045,11,417,428,55,1251,1306
15315,15316,,4,1,10,8,0,5,1,1,0.58,0.5455,0.64,0.0,36,749,785,180,2247,2427
15316,15317,,4,1,10,9,0,5,1,1,0.6,0.6061,0.6,0.0896,58,326,384,290,978,1268
15317,15318,,4,1,10,10,0,5,1,1,0.66,0.6212,0.54,0.0,68,192,260,340,576,916
15318,15319,,4,1,10,11,0,5,1,1,0.7,0.6515,0.48,0.194,90,214,304,450,642,1092
15319,15320,,4,1,10,12,0,5,1,1,0.72,0.6515,0.42,0.1642,161,307,468,805,921,1726
15320,15321,,4,1,10,13,0,5,1,1,0.7,0.6515,0.48,0.0,117,307,424,585,921,1506
15321,15322,,4,1,10,14,0,5,1,1,0.74,0.6515,0.37,0.2239,113,287,400,565,861,1426
15322,15323,,4,1,10,15,0,5,1,1,0.72,0.6515,0.39,0.2537,150,320,470,750,960,1710
15323,15324,,4,1,10,16,0,5,1,1,0.72,0.6515,0.37,0.0,153,481,634,765,1443,2208
15324,15325,,4,1,10,17,0,5,1,1,0.7,0.6364,0.42,0.1642,158,742,900,790,2226,3016
15325,15326,,4,1,10,18,0,5,1,1,0.64,0.6212,0.57,0.1343,106,655,761,530,1965,2495
15326,15327,,4,1,10,19,0,5,1,1,0.62,0.5909,0.73,0.1642,67,433,500,335,1299,1634
15327,15328,,4,1,10,20,0,5,1,1,0.6,0.5758,0.78,0.1343,66,306,372,330,918,1248
15328,15329,,4,1,10,21,0,5,1,1,0.6,0.5909,0.69,0.2239,47,220,267,235,660,895
15329,15330,,4,1,10,22,0,5,1,1,0.6,0.5909,0.73,0.2836,63,201,264,315,603,918
15330,15331,,4,1,10,23,0,5,1,1,0.58,0.5455,0.78,0.2239,23,148,171,115,444,559
15331,15332,,4,1,10,0,0,6,0,1,0.56,0.5303,0.83,0.1642,37,154,191,185,462,647
15332,15333,,4,1,10,1,0,6,0,1,0.56,0.5303,0.83,0.2537,25,116,141,125,348,473
15333,15334,,4,1,10,2,0,6,0,1,0.56,0.5303,0.78,0.194,13,62,75,65,186,251
15334,15335,,4,1,10,3,0,6,0,1,0.54,0.5152,0.77,0.2239,2,54,56,10,162,172
15335,15336,,4,1,10,4,0,6,0,1,0.54,0.5152,0.83,0.2537,4,7,11,20,21,41
15336,15337,,4,1,10,5,0,6,0,1,0.54,0.5152,0.83,0.194,2,8,10,10,24,34
15337,15338,,4,1,10,6,0,6,0,1,0.54,0.5152,0.88,0.2537,2,28,30,10,84,94
15338,15339,,4,1,10,7,0,6,0,1,0.54,0.5152,0.83,0.2985,13,71,84,65,213,278
15339,15340,,4,1,10,8,0,6,0,1,0.56,0.5303,0.83,0.194,22,184,206,110,552,662
15340,15341,,4,1,10,9,0,6,0,1,0.6,0.5909,0.73,0.194,130,265,395,650,795,1445
15341,15342,,4,1,10,10,0,6,0,1,0.62,0.6061,0.69,0.2836,198,341,539,990,1023,2013
15342,15343,,4,1,10,11,0,6,0,1,0.64,0.6061,0.65,0.2537,258,389,647,1290,1167,2457
15343,15344,,4,1,10,12,0,6,0,1,0.7,0.6515,0.54,0.1045,362,381,743,1810,1143,2953
15344,15345,,4,1,10,13,0,6,0,2,0.64,0.6212,0.57,0.5224,310,400,710,1550,1200,2750
15345,15346,,4,1,10,14,0,6,0,2,0.6,0.6212,0.56,0.4179,269,307,576,1345,921,2266
15346,15347,,4,1,10,15,0,6,0,1,0.6,0.6212,0.46,0.4179,279,341,620,1395,1023,2418
15347,15348,,4,1,10,16,0,6,0,1,0.6,0.6212,0.43,0.5224,317,342,659,1585,1026,2611
15348,15349,,4,1,10,17,0,6,0,1,0.54,0.5152,0.49,0.3881,268,342,610,1340,1026,2366
15349,15350,,4,1,10,18,0,6,0,1,0.52,0.5,0.48,0.4179,183,312,495,915,936,1851
15350,15351,,4,1,10,19,0,6,0,1,0.48,0.4697,0.55,0.2239,102,239,341,510,717,1227
15351,15352,,4,1,10,20,0,6,0,1,0.48,0.4697,0.55,0.2537,75,172,247,375,516,891
15352,15353,,4,1,10,21,0,6,0,1,0.46,0.4545,0.59,0.1343,78,137,215,390,411,801
15353,15354,,4,1,10,22,0,6,0,1,0.44,0.4394,0.62,0.1343,45,140,185,225,420,645
15354,15355,,4,1,10,23,0,6,0,1,0.44,0.4394,0.62,0.1343,37,142,179,185,426,611
15355,15356,,4,1,10,0,0,0,0,1,0.44,0.4394,0.62,0.1642,28,99,127,140,297,437
15356,15357,,4,1,10,1,0,0,0,1,0.44,0.4394,0.54,0.2239,29,80,109,145,240,385
15357,15358,,4,1,10,2,0,0,0,1,0.42,0.4242,0.62,0.1343,10,64,74,50,192,242
15358,15359,,4,1,10,3,0,0,0,2,0.44,0.4394,0.62,0.1343,5,17,22,25,51,76
15359,15360,,4,1,10,4,0,0,0,2,0.44,0.4394,0.54,0.2537,5,6,11,25,18,43
15360,15361,,4,1,10,5,0,0,0,2,0.44,0.4394,0.54,0.1343,2,8,10,10,24,34
15361,15362,,4,1,10,6,0,0,0,2,0.44,0.4394,0.54,0.194,4,19,23,20,57,77
15362,15363,,4,1,10,7,0,0,0,3,0.42,0.4242,0.58,0.1642,6,29,35,30,87,117
15363,15364,,4,1,10,8,0,0,0,3,0.42,0.4242,0.67,0.1343,11,51,62,55,153,208
15364,15365,,4,1,10,9,0,0,0,3,0.4,0.4091,0.71,0.1343,16,70,86,80,210,290
15365,15366,,4,1,10,10,0,0,0,2,0.42,0.4242,0.67,0.194,41,144,185,205,432,637
15366,15367,,4,1,10,11,0,0,0,2,0.42,0.4242,0.71,0.1045,76,260,336,380,780,1160
15367,15368,,4,1,10,12,0,0,0,2,0.42,0.4242,0.71,0.0,100,292,392,500,876,1376
15368,15369,,4,1,10,13,0,0,0,2,0.44,0.4394,0.72,0.0896,80,240,320,400,720,1120
15369,15370,,4,1,10,14,0,0,0,2,0.44,0.4394,0.67,0.0,71,243,314,355,729,1084
15370,15371,,4,1,10,15,0,0,0,3,0.42,0.4242,0.77,0.1343,74,232,306,370,696,1066
15371,15372,,4,1,10,16,0,0,0,3,0.4,0.4091,0.82,0.1642,87,246,333,435,738,1173
15372,15373,,4,1,10,17,0,0,0,3,0.4,0.4091,0.82,0.2239,35,122,157,175,366,541
15373,15374,,4,1,10,18,0,0,0,3,0.4,0.4091,0.82,0.194,24,82,106,120,246,366
15374,15375,,4,1,10,19,0,0,0,2,0.4,0.4091,0.82,0.1045,17,97,114,85,291,376
15375,15376,,4,1,10,20,0,0,0,1,0.4,0.4091,0.82,0.1343,19,97,116,95,291,386
15376,15377,,4,1,10,21,0,0,0,1,0.38,0.3939,0.87,0.1045,22,91,113,110,273,383
15377,15378,,4,1,10,22,0,0,0,1,0.38,0.3939,0.87,0.1343,7,72,79,35,216,251
15378,15379,,4,1,10,23,0,0,0,1,0.36,0.3485,0.93,0.1343,12,68,80,60,204,264
15379,15380,,4,1,10,0,1,1,0,1,0.38,0.3939,0.76,0.2836,7,44,51,35,132,167
15380,15381,,4,1,10,1,1,1,0,1,0.34,0.3333,0.87,0.1642,2,35,37,10,105,115
15381,15382,,4,1,10,2,1,1,0,1,0.34,0.3333,0.81,0.194,3,12,15,15,36,51
15382,15383,,4,1,10,3,1,1,0,1,0.34,0.3485,0.81,0.1045,2,8,10,10,24,34
15383,15384,,4,1,10,4,1,1,0,1,0.32,0.3333,0.87,0.1343,1,6,7,5,18,23
15384,15385,,4,1,10,5,1,1,0,1,0.34,0.3182,0.76,0.2239,2,17,19,10,51,61
15385,15386,,4,1,10,6,1,1,0,1,0.34,0.3485,0.76,0.1045,5,54,59,25,162,187
15386,15387,,4,1,10,7,1,1,0,2,0.34,0.3333,0.76,0.1642,3,151,154,15,453,468
15387,15388,,4,1,10,8,1,1,0,2,0.36,0.3485,0.71,0.2239,23,374,397,115,1122,1237
15388,15389,,4,1,10,9,1,1,0,2,0.38,0.3939,0.66,0.1642,59,273,332,295,819,1114
15389,15390,,4,1,10,10,1,1,0,2,0.38,0.3939,0.68,0.1343,69,229,298,345,687,1032
15390,15391,,4,1,10,11,1,1,0,2,0.4,0.4091,0.62,0.0896,72,236,308,360,708,1068
15391,15392,,4,1,10,12,1,1,0,2,0.42,0.4242,0.63,0.1642,74,267,341,370,801,1171
15392,15393,,4,1,10,13,1,1,0,2,0.42,0.4242,0.62,0.194,82,323,405,410,969,1379
15393,15394,,4,1,10,14,1,1,0,2,0.42,0.4242,0.58,0.1045,121,299,420,605,897,1502
15394,15395,,4,1,10,15,1,1,0,3,0.42,0.4242,0.58,0.194,76,294,370,380,882,1262
15395,15396,,4,1,10,16,1,1,0,3,0.42,0.4242,0.58,0.194,61,316,377,305,948,1253
15396,15397,,4,1,10,17,1,1,0,2,0.42,0.4242,0.66,0.2537,81,416,497,405,1248,1653
15397,15398,,4,1,10,18,1,1,0,2,0.42,0.4242,0.66,0.2836,41,415,456,205,1245,1450
15398,15399,,4,1,10,19,1,1,0,2,0.4,0.4091,0.71,0.2537,38,333,371,190,999,1189
15399,15400,,4,1,10,20,1,1,0,3,0.4,0.4091,0.71,0.2239,20,207,227,100,621,721
15400,15401,,4,1,10,21,1,1,0,2,0.4,0.4091,0.76,0.2239,17,134,151,85,402,487
15401,15402,,4,1,10,22,1,1,0,3,0.4,0.4091,0.76,0.2537,6,101,107,30,303,333
15402,15403,,4,1,10,23,1,1,0,2,0.4,0.4091,0.71,0.2239,9,60,69,45,180,225
15403,15404,,4,1,10,0,0,2,1,2,0.38,0.3939,0.82,0.2239,9,22,31,45,66,111
15404,15405,,4,1,10,1,0,2,1,3,0.36,0.3485,0.87,0.2239,0,13,13,0,39,39
15405,15406,,4,1,10,2,0,2,1,3,0.36,0.3333,0.87,0.2537,2,5,7,10,15,25
15406,15407,,4,1,10,3,0,2,1,3,0.36,0.3333,0.87,0.2836,0,3,3,0,9,9
15407,15408,,4,1,10,4,0,2,1,3,0.36,0.3485,0.87,0.1642,1,6,7,5,18,23
15408,15409,,4,1,10,5,0,2,1,2,0.38,0.3939,0.82,0.194,0,19,19,0,57,57
15409,15410,,4,1,10,6,0,2,1,2,0.38,0.3939,0.82,0.2537,2,141,143,10,423,433
15410,15411,,4,1,10,7,0,2,1,1,0.38,0.3939,0.83,0.2537,5,357,362,25,1071,1096
15411,15412,,4,1,10,8,0,2,1,2,0.42,0.4242,0.8,0.194,15,698,713,75,2094,2169
15412,15413,,4,1,10,9,0,2,1,2,0.42,0.4242,0.77,0.2239,37,345,382,185,1035,1220
15413,15414,,4,1,10,10,0,2,1,2,0.44,0.4394,0.75,0.2239,33,131,164,165,393,558
15414,15415,,4,1,10,11,0,2,1,2,0.48,0.4697,0.69,0.194,37,156,193,185,468,653
15415,15416,,4,1,10,12,0,2,1,2,0.48,0.4697,0.69,0.194,43,217,260,215,651,866
15416,15417,,4,1,10,13,0,2,1,2,0.5,0.4848,0.67,0.1343,54,184,238,270,552,822
15417,15418,,4,1,10,14,0,2,1,2,0.54,0.5152,0.64,0.194,43,201,244,215,603,818
15418,15419,,4,1,10,15,0,2,1,2,0.52,0.5,0.63,0.1642,59,195,254,295,585,880
15419,15420,,4,1,10,16,0,2,1,2,0.5,0.4848,0.72,0.1642,70,354,424,350,1062,1412
15420,15421,,4,1,10,17,0,2,1,2,0.52,0.5,0.68,0.1642,73,733,806,365,2199,2564
15421,15422,,4,1,10,18,0,2,1,2,0.5,0.4848,0.72,0.2239,26,758,784,130,2274,2404
15422,15423,,4,1,10,19,0,2,1,2,0.5,0.4848,0.72,0.1642,31,483,514,155,1449,1604
15423,15424,,4,1,10,20,0,2,1,2,0.5,0.4848,0.72,0.1642,30,330,360,150,990,1140
15424,15425,,4,1,10,21,0,2,1,2,0.48,0.4697,0.77,0.1343,16,209,225,80,627,707
15425,15426,,4,1,10,22,0,2,1,2,0.48,0.4697,0.77,0.0896,7,155,162,35,465,500
15426,15427,,4,1,10,23,0,2,1,2,0.48,0.4697,0.77,0.0896,8,76,84,40,228,268
15427,15428,,4,1,10,0,0,3,1,2,0.46,0.4545,0.88,0.0896,0,33,33,0,99,99
15428,15429,,4,1,10,1,0,3,1,2,0.46,0.4545,0.88,0.0,2,6,8,10,18,28
15429,15430,,4,1,10,2,0,3,1,2,0.46,0.4545,0.88,0.0,2,6,8,10,18,28
15430,15431,,4,1,10,3,0,3,1,2,0.46,0.4545,0.88,0.0,0,6,6,0,18,18
15431,15432,,4,1,10,4,0,3,1,2,0.46,0.4545,0.88,0.1045,0,6,6,0,18,18
15432,15433,,4,1,10,5,0,3,1,2,0.46,0.4545,0.88,0.0896,2,38,40,10,114,124
15433,15434,,4,1,10,6,0,3,1,2,0.46,0.4545,0.88,0.0896,3,172,175,15,516,531
15434,15435,,4,1,10,7,0,3,1,1,0.46,0.4545,0.82,0.1045,9,498,507,45,1494,1539
15435,15436,,4,1,10,8,0,3,1,1,0.5,0.4848,0.77,0.1642,33,806,839,165,2418,2583
15436,15437,,4,1,10,9,0,3,1,1,0.54,0.5152,0.6,0.2836,35,331,366,175,993,1168
15437,15438,,4,1,10,10,0,3,1,1,0.56,0.5303,0.52,0.2985,27,190,217,135,570,705
15438,15439,,4,1,10,11,0,3,1,1,0.54,0.5152,0.52,0.194,53,238,291,265,714,979
15439,15440,,4,1,10,12,0,3,1,1,0.54,0.5152,0.56,0.2239,78,312,390,390,936,1326
15440,15441,,4,1,10,13,0,3,1,1,0.56,0.5303,0.49,0.0,60,237,297,300,711,1011
15441,15442,,4,1,10,14,0,3,1,1,0.6,0.6212,0.4,0.1642,63,208,271,315,624,939
15442,15443,,4,1,10,15,0,3,1,1,0.6,0.6212,0.4,0.1642,58,261,319,290,783,1073
15443,15444,,4,1,10,16,0,3,1,1,0.6,0.6212,0.4,0.2239,92,474,566,460,1422,1882
15444,15445,,4,1,10,17,0,3,1,1,0.58,0.5455,0.43,0.2239,91,857,948,455,2571,3026
15445,15446,,4,1,10,18,0,3,1,2,0.56,0.5303,0.49,0.1642,57,787,844,285,2361,2646
15446,15447,,4,1,10,19,0,3,1,2,0.56,0.5303,0.46,0.5821,32,534,566,160,1602,1762
15447,15448,,4,1,10,20,0,3,1,1,0.52,0.5,0.48,0.4925,21,371,392,105,1113,1218
15448,15449,,4,1,10,21,0,3,1,1,0.5,0.4848,0.51,0.3582,18,251,269,90,753,843
15449,15450,,4,1,10,22,0,3,1,1,0.46,0.4545,0.55,0.2985,27,170,197,135,510,645
15450,15451,,4,1,10,23,0,3,1,1,0.44,0.4394,0.58,0.194,17,119,136,85,357,442
15451,15452,,4,1,10,0,0,4,1,1,0.44,0.4394,0.51,0.1343,1,41,42,5,123,128
15452,15453,,4,1,10,1,0,4,1,1,0.44,0.4394,0.47,0.194,1,10,11,5,30,35
15453,15454,,4,1,10,2,0,4,1,1,0.42,0.4242,0.5,0.1343,4,7,11,20,21,41
15454,15455,,4,1,10,3,0,4,1,1,0.42,0.4242,0.47,0.2985,0,3,3,0,9,9
15455,15456,,4,1,10,4,0,4,1,1,0.4,0.4091,0.5,0.2537,0,10,10,0,30,30
15456,15457,,4,1,10,5,0,4,1,1,0.36,0.3485,0.5,0.1642,0,42,42,0,126,126
15457,15458,,4,1,10,6,0,4,1,1,0.36,0.3485,0.5,0.1642,1,158,159,5,474,479
15458,15459,,4,1,10,7,0,4,1,1,0.36,0.3333,0.5,0.2537,11,467,478,55,1401,1456
15459,15460,,4,1,10,8,0,4,1,1,0.38,0.3939,0.46,0.3881,25,773,798,125,2319,2444
15460,15461,,4,1,10,9,0,4,1,1,0.4,0.4091,0.43,0.3881,27,328,355,135,984,1119
15461,15462,,4,1,10,10,0,4,1,1,0.44,0.4394,0.41,0.3582,39,165,204,195,495,690
15462,15463,,4,1,10,11,0,4,1,1,0.46,0.4545,0.36,0.0,76,175,251,380,525,905
15463,15464,,4,1,10,12,0,4,1,1,0.46,0.4545,0.36,0.0,47,279,326,235,837,1072
15464,15465,,4,1,10,13,0,4,1,1,0.5,0.4848,0.31,0.1045,48,243,291,240,729,969
15465,15466,,4,1,10,14,0,4,1,1,0.52,0.5,0.32,0.0896,78,270,348,390,810,1200
15466,15467,,4,1,10,15,0,4,1,1,0.52,0.5,0.34,0.1642,102,358,460,510,1074,1584
15467,15468,,4,1,10,16,0,4,1,1,0.5,0.4848,0.36,0.1343,68,413,481,340,1239,1579
15468,15469,,4,1,10,17,0,4,1,1,0.5,0.4848,0.39,0.2836,90,737,827,450,2211,2661
15469,15470,,4,1,10,18,0,4,1,1,0.46,0.4545,0.44,0.1642,64,628,692,320,1884,2204
15470,15471,,4,1,10,19,0,4,1,1,0.44,0.4394,0.51,0.1343,81,662,743,405,1986,2391
15471,15472,,4,1,10,20,0,4,1,1,0.42,0.4242,0.62,0.1642,27,388,415,135,1164,1299
15472,15473,,4,1,10,21,0,4,1,1,0.42,0.4242,0.62,0.1343,24,236,260,120,708,828
15473,15474,,4,1,10,22,0,4,1,1,0.4,0.4091,0.66,0.1642,10,167,177,50,501,551
15474,15475,,4,1,10,23,0,4,1,1,0.42,0.4242,0.58,0.0896,10,176,186,50,528,578
15475,15476,,4,1,10,0,0,5,1,1,0.4,0.4091,0.66,0.1045,8,60,68,40,180,220
15476,15477,,4,1,10,1,0,5,1,1,0.4,0.4091,0.66,0.0896,8,29,37,40,87,127
15477,15478,,4,1,10,2,0,5,1,1,0.4,0.4091,0.66,0.0896,0,16,16,0,48,48
15478,15479,,4,1,10,3,0,5,1,1,0.36,0.3636,0.76,0.0896,0,6,6,0,18,18
15479,15480,,4,1,10,4,0,5,1,1,0.36,0.3636,0.76,0.1045,0,8,8,0,24,24
15480,15481,,4,1,10,5,0,5,1,1,0.36,0.3636,0.81,0.0896,2,33,35,10,99,109
15481,15482,,4,1,10,6,0,5,1,1,0.34,0.3485,0.81,0.0896,3,140,143,15,420,435
15482,15483,,4,1,10,7,0,5,1,1,0.36,0.3636,0.81,0.0896,8,384,392,40,1152,1192
15483,15484,,4,1,10,8,0,5,1,1,0.42,0.4242,0.71,0.0896,34,711,745,170,2133,2303
15484,15485,,4,1,10,9,0,5,1,1,0.5,0.4848,0.39,0.2985,26,374,400,130,1122,1252
15485,15486,,4,1,10,10,0,5,1,1,0.52,0.5,0.36,0.2985,75,200,275,375,600,975
15486,15487,,4,1,10,11,0,5,1,1,0.54,0.5152,0.37,0.3582,61,252,313,305,756,1061
15487,15488,,4,1,10,12,0,5,1,1,0.54,0.5152,0.39,0.4627,75,312,387,375,936,1311
15488,15489,,4,1,10,13,0,5,1,1,0.56,0.5303,0.37,0.3881,81,300,381,405,900,1305
15489,15490,,4,1,10,14,0,5,1,1,0.56,0.5303,0.37,0.4627,109,262,371,545,786,1331
15490,15491,,4,1,10,15,0,5,1,1,0.52,0.5,0.42,0.4478,138,317,455,690,951,1641
15491,15492,,4,1,10,16,0,5,1,1,0.46,0.4545,0.41,0.3582,108,412,520,540,1236,1776
15492,15493,,4,1,10,17,0,5,1,1,0.46,0.4545,0.38,0.3881,131,706,837,655,2118,2773
15493,15494,,4,1,10,18,0,5,1,1,0.44,0.4394,0.38,0.2985,76,566,642,380,1698,2078
15494,15495,,4,1,10,19,0,5,1,1,0.42,0.4242,0.41,0.2239,40,453,493,200,1359,1559
15495,15496,,4,1,10,20,0,5,1,1,0.42,0.4242,0.47,0.1343,28,280,308,140,840,980
15496,15497,,4,1,10,21,0,5,1,1,0.4,0.4091,0.54,0.194,21,169,190,105,507,612
15497,15498,,4,1,10,22,0,5,1,1,0.4,0.4091,0.47,0.2985,17,143,160,85,429,514
15498,15499,,4,1,10,23,0,5,1,1,0.36,0.3485,0.57,0.194,11,89,100,55,267,322
15499,15500,,4,1,10,0,0,6,0,1,0.36,0.3636,0.57,0.0896,31,218,249,155,654,809
15500,15501,,4,1,10,1,0,6,0,1,0.34,0.3333,0.53,0.1343,23,123,146,115,369,484
15501,15502,,4,1,10,2,0,6,0,1,0.34,0.3333,0.53,0.194,7,60,67,35,180,215
15502,15503,,4,1,10,3,0,6,0,1,0.32,0.303,0.66,0.2239,2,13,15,10,39,49
15503,15504,,4,1,10,4,0,6,0,1,0.3,0.303,0.65,0.1642,2,9,11,10,27,37
